HHID,NWEIGHT,REGIONC,DIVISION,ENERPGM,REBATPGM,LDCNTPGM,ENGAUPGM,CONSEPGM,OTHPGM,WAGES,SELFHIRE,SSECURTY,PENSIONS,FSTAMPS,AFDC,UNEMPLOY,SSI,OTHERAID,MONEYPY,INC35PLU,KNOWHEAP,HEATAID,COOLAID,LIFELINE,LIHEAPEM,FUELPAID,CASHAID,VOUCHERS,CHECK2PM,OTHERPMT,GOVTAMT,WEATHERZ,FAMSIZE,POOR100,POOR125,HOWPAID,LIHEAP
3537,7961,1,1,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,24,9,9,9,9,9,9,9,9,9,9,9,9999,9,3,0,0,1,0
3538,15398,1,2,0,9,9,9,9,9,0,1,0,0,0,0,0,0,0,24,2,9,9,9,9,9,9,9,9,9,9,9999,9,5,0,0,3,0
3539,15585,1,2,0,9,9,9,9,9,1,0,1,1,0,0,0,0,0,18,6,0,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,3,0
3540,11796,3,6,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,18,9,0,0,0,0,0,9,9,9,9,9,9999,0,3,0,0,1,0
3541,20892,3,7,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,18,9,0,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,4,0
3542,23414,2,3,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,22,9,9,9,9,9,9,9,9,9,9,9,9999,9,5,0,0,1,0
3543,8626,1,1,0,9,9,9,9,9,1,0,1,0,0,0,0,0,0,05,9,1,0,0,0,0,9,9,9,9,9,9999,0,1,0,1,2,1
3544,8726,1,1,0,9,9,9,9,9,0,0,1,1,0,0,0,0,0,02,9,0,0,0,0,0,9,9,9,9,9,9999,0,2,1,1,1,1
3545,15398,1,2,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,22,9,9,9,9,9,9,9,9,9,9,9,9999,9,3,0,0,1,0
3546,19695,3,5,0,9,9,9,9,9,0,0,1,0,1,0,0,1,0,09,9,1,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,2,1
3547,19307,3,7,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,21,9,0,0,0,0,0,9,9,9,9,9,9999,0,3,0,0,1,0
3548,18114,2,3,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,23,9,9,9,9,9,9,9,9,9,9,9,9999,9,5,0,0,1,0
3549,12807,3,6,0,9,9,9,9,9,1,0,0,0,1,0,1,1,0,07,9,1,1,0,0,0,0,0,1,0,0,110,0,4,1,1,1,1
3550,9776,1,1,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,24,9,9,9,9,9,9,9,9,9,9,9,9999,9,4,0,0,1,0
3551,18542,3,5,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,20,9,1,0,0,0,0,9,9,9,9,9,9999,0,4,0,0,1,0
3552,11635,1,1,0,9,9,9,9,9,1,1,0,0,0,0,0,0,0,18,9,0,0,0,0,0,9,9,9,9,9,9999,0,6,0,0,1,1
3553,48783,4,9,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,20,9,0,0,0,0,0,9,9,9,9,9,9999,0,7,0,0,1,1
3554,47088,3,5,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,23,9,9,9,9,9,9,9,9,9,9,9,9999,9,3,0,0,1,0
3555,24999,2,3,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,23,9,9,9,9,9,9,9,9,9,9,9,9999,9,1,0,0,3,0
3556,20702,2,3,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,13,6,0,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,1,1
3557,20529,1,2,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,25,9,9,9,9,9,9,9,9,9,9,9,9999,9,4,0,0,3,0
3558,13220,4,8,0,9,9,9,9,9,0,0,1,1,0,0,0,0,0,20,9,0,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,1,0
3559,14168,4,9,0,9,9,9,9,9,1,1,0,0,0,0,0,0,0,25,9,9,9,9,9,9,9,9,9,9,9,9999,9,2,0,0,1,0
3560,15786,1,1,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,20,9,0,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,1,0
3561,8942,4,8,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,18,9,0,0,0,0,0,9,9,9,9,9,9999,0,3,0,0,1,0
3562,18731,2,3,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,21,9,1,0,0,0,0,9,9,9,9,9,9999,0,3,0,0,1,0
3563,16098,4,9,0,9,9,9,9,9,1,0,0,1,0,0,0,0,0,17,1,1,0,0,0,0,9,9,9,9,9,9999,0,4,0,0,1,1
3564,9181,1,1,0,9,9,9,9,9,0,0,1,0,0,0,0,0,0,08,9,0,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,1,1
3565,10772,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,23,9,9,9,9,9,9,9,9,9,9,9,9999,9,4,0,0,1,0
3566,17304,2,3,0,9,9,9,9,9,1,0,1,0,0,0,0,0,0,08,9,1,0,0,0,0,9,9,9,9,9,9999,0,2,0,1,1,1
3567,17477,1,2,0,9,9,9,9,9,1,0,1,0,0,0,0,0,0,23,9,9,9,9,9,9,9,9,9,9,9,9999,9,5,0,0,1,0
3568,7172,2,4,0,9,9,9,9,9,0,1,1,0,0,0,0,0,0,14,9,1,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,1,0
3569,31990,3,7,0,9,9,9,9,9,0,0,1,0,0,0,0,0,0,10,9,0,0,0,0,0,9,9,9,9,9,9999,0,3,0,1,1,1
3570,8473,1,1,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,23,9,9,9,9,9,9,9,9,9,9,9,9999,9,5,0,0,1,0
3571,9001,1,1,0,9,9,9,9,9,0,0,1,0,0,0,0,0,0,04,9,0,0,0,0,0,9,9,9,9,9,9999,0,1,1,1,3,1
3572,22470,3,5,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,25,9,9,9,9,9,9,9,9,9,9,9,9999,9,3,0,0,1,0
3573,15961,2,3,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,10,9,1,1,0,0,0,0,0,0,1,0,650,0,5,1,1,1,1
3574,11094,3,6,0,9,9,9,9,9,0,0,1,0,0,0,0,0,0,03,9,0,0,0,0,0,9,9,9,9,9,9999,0,1,1,1,1,1
3575,7726,2,4,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,25,2,9,9,9,9,9,9,9,9,9,9,9999,9,2,0,0,1,0
3576,10978,2,4,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,16,9,0,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,1,0
3577,10416,4,8,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,07,9,0,0,0,0,0,9,9,9,9,9,9999,0,1,0,1,2,1
3578,17635,3,7,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,10,9,0,0,0,0,0,9,9,9,9,9,9999,0,5,1,1,1,1
3579,38805,3,5,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,23,9,9,9,9,9,9,9,9,9,9,9,9999,9,1,0,0,1,0
3580,17535,4,9,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,20,9,1,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,1,0
3581,15398,1,2,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,25,9,9,9,9,9,9,9,9,9,9,9,9999,9,3,0,0,3,0
3582,15099,2,4,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,22,9,9,9,9,9,9,9,9,9,9,9,9999,9,2,0,0,1,0
3583,8006,2,4,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,25,9,9,9,9,9,9,9,9,9,9,9,9999,9,3,0,0,1,0
3584,8729,4,8,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,10,9,0,0,0,0,0,9,9,9,9,9,9999,0,8,1,1,1,1
3585,33984,1,2,0,9,9,9,9,9,1,0,0,1,0,0,0,0,0,18,9,0,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,1,0
3586,22146,1,2,0,9,9,9,9,9,1,1,0,0,0,0,0,0,0,24,2,9,9,9,9,9,9,9,9,9,9,9999,9,2,0,0,1,0
3587,13089,1,1,0,9,9,9,9,9,0,0,1,0,0,0,0,0,0,07,9,0,0,0,0,0,9,9,9,9,9,9999,0,2,0,1,1,1
3588,25176,3,7,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,24,9,9,9,9,9,9,9,9,9,9,9,9999,9,5,0,0,1,0
3589,37851,3,5,0,9,9,9,9,9,1,0,1,1,0,0,0,0,0,24,9,9,9,9,9,9,9,9,9,9,9,9999,9,4,0,0,1,0
3590,17635,3,7,0,9,9,9,9,9,1,0,1,0,0,0,0,0,0,05,7,1,0,0,0,0,9,9,9,9,9,9999,0,2,1,1,1,1
3591,8372,2,4,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,19,9,1,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,1,0
3592,9689,4,8,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,25,9,9,9,9,9,9,9,9,9,9,9,9999,9,1,0,0,2,0
3593,9915,4,8,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,10,9,0,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,1,0
3594,7961,1,1,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,22,9,9,9,9,9,9,9,9,9,9,9,9999,9,2,0,0,1,0
3595,17340,4,9,0,9,9,9,9,9,1,1,0,1,0,0,0,0,0,23,9,9,9,9,9,9,9,9,9,9,9,9999,9,1,0,0,1,0
3596,7025,2,4,0,9,9,9,9,9,0,0,0,1,0,0,0,0,0,10,9,1,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,1,1
3597,7767,2,4,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,13,9,0,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,1,0
3598,28124,2,3,0,9,9,9,9,9,0,1,0,0,0,0,0,0,0,01,9,0,0,0,0,0,9,9,9,9,9,9999,0,1,1,1,3,1
3599,59919,3,5,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,24,9,9,9,9,9,9,9,9,9,9,9,9999,9,2,0,0,1,0
3600,17535,4,9,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,22,9,9,9,9,9,9,9,9,9,9,9,9999,9,3,0,0,1,0
3601,43318,3,5,0,9,9,9,9,9,0,1,0,0,0,0,0,0,0,09,9,1,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,1,1
3602,12427,3,6,0,9,9,9,9,9,0,0,1,1,0,0,0,0,0,12,9,0,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,1,0
3603,19513,4,9,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,22,9,9,9,9,9,9,9,9,9,9,9,9999,9,2,0,0,1,0
3604,15398,1,2,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,22,9,9,9,9,9,9,9,9,9,9,9,9999,9,2,0,0,1,0
3605,20766,2,3,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,23,9,9,9,9,9,9,9,9,9,9,9,9999,9,5,0,0,3,0
3606,7503,2,4,0,9,9,9,9,9,1,1,0,0,0,0,0,0,0,21,9,1,0,0,0,0,9,9,9,9,9,9999,0,4,0,0,1,0
3607,14642,1,2,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,25,9,9,9,9,9,9,9,9,9,9,9,9999,9,4,0,0,1,0
3608,15710,4,9,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,19,9,1,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,3,0
3609,11672,1,1,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,23,9,9,9,9,9,9,9,9,9,9,9,9999,9,1,0,0,3,0
3610,29959,3,5,0,9,9,9,9,9,1,1,0,0,0,0,0,0,0,24,9,9,9,9,9,9,9,9,9,9,9,9999,9,4,0,0,1,0
3611,13358,1,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,09,9,0,0,0,0,0,9,9,9,9,9,9999,0,2,0,1,1,1
3612,27259,2,3,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,22,9,9,9,9,9,9,9,9,9,9,9,9999,9,4,0,0,1,0
3613,14519,4,8,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,17,9,1,0,0,0,0,9,9,9,9,9,9999,0,6,0,0,1,1
3614,7767,2,4,0,9,9,9,9,9,1,0,0,0,0,1,1,0,0,16,1,0,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,1,0
3615,6822,2,4,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,22,2,9,9,9,9,9,9,9,9,9,9,9999,9,2,0,0,1,0
3616,16533,3,7,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,21,9,0,0,0,0,0,9,9,9,9,9,9999,0,4,0,0,1,0
3617,9915,4,8,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,16,9,0,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,1,0
3618,12956,3,6,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,09,9,0,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,1,0
3619,12657,3,6,0,9,9,9,9,9,1,0,1,1,0,1,0,0,0,12,9,1,0,0,0,0,9,9,9,9,9,9999,0,3,0,0,1,1
3620,21066,3,5,0,9,9,9,9,9,1,1,0,0,0,0,0,0,0,22,9,9,9,9,9,9,9,9,9,9,9,9999,9,3,0,0,1,0
3621,17635,3,7,0,9,9,9,9,9,1,0,0,0,1,0,0,0,0,01,9,0,0,0,0,0,9,9,9,9,9,9999,0,2,1,1,2,1
3622,9658,2,4,0,9,9,9,9,9,0,0,1,1,0,0,0,0,0,18,9,1,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,3,0
3623,15184,1,2,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,25,2,9,9,9,9,9,9,9,9,9,9,9999,9,7,0,0,1,0
3624,14642,1,2,0,9,9,9,9,9,1,0,0,0,1,0,0,0,1,03,9,1,0,0,0,0,9,9,9,9,9,9999,0,4,1,1,2,1
3625,19963,2,3,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,25,9,9,9,9,9,9,9,9,9,9,9,9999,9,1,0,0,1,0
3626,26964,3,5,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,23,9,9,9,9,9,9,9,9,9,9,9,9999,9,4,0,0,1,0
3627,8571,2,4,0,9,9,9,9,9,1,0,0,0,0,0,1,0,0,15,9,0,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,1,0
3628,16114,2,4,0,9,9,9,9,9,0,1,0,0,0,0,0,0,0,24,9,9,9,9,9,9,9,9,9,9,9,9999,9,3,0,0,1,0
3629,19417,2,3,0,9,9,9,9,9,1,0,0,1,0,0,0,0,0,23,9,9,9,9,9,9,9,9,9,9,9,9999,9,1,0,0,1,0
3630,16610,1,2,0,9,9,9,9,9,0,1,1,1,0,0,0,0,0,23,9,9,9,9,9,9,9,9,9,9,9,9999,9,2,0,0,1,0
3631,17419,3,5,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,24,9,9,9,9,9,9,9,9,9,9,9,9999,9,4,0,0,1,0
3632,9915,4,8,0,9,9,9,9,9,1,0,1,0,0,0,0,0,0,13,9,0,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,1,0
3633,13358,1,2,0,9,9,9,9,9,1,1,0,0,0,0,0,0,0,23,2,9,9,9,9,9,9,9,9,9,9,9999,9,3,0,0,1,0
3634,30500,4,9,0,9,9,9,9,9,0,0,1,1,0,0,0,0,0,12,1,1,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,1,0
3635,7961,1,1,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,18,9,1,0,0,0,0,9,9,9,9,9,9999,0,3,0,0,1,0
3636,17419,3,5,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,20,9,0,0,0,0,0,9,9,9,9,9,9999,0,3,0,0,2,0
3637,8942,4,8,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,22,9,9,9,9,9,9,9,9,9,9,9,9999,9,2,0,0,1,0
3638,27122,3,6,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,25,9,9,9,9,9,9,9,9,9,9,9,9999,9,2,0,0,1,0
3639,21544,1,1,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,10,9,1,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,1,1
3640,18693,3,7,0,9,9,9,9,9,0,0,1,1,0,0,0,0,0,20,9,0,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,1,0
3641,19307,3,7,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,23,9,9,9,9,9,9,9,9,9,9,9,9999,9,2,0,0,1,0
3642,16029,1,2,0,9,9,9,9,9,1,1,0,0,0,0,0,0,0,25,2,9,9,9,9,9,9,9,9,9,9,9999,9,2,0,0,1,0
3643,8617,1,1,0,9,9,9,9,9,0,0,1,1,0,0,0,0,0,16,9,1,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,1,0
3644,10416,4,8,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,21,9,1,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,1,0
3645,13413,4,8,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,23,9,9,9,9,9,9,9,9,9,9,9,9999,9,2,0,0,1,0
3646,16471,3,6,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,16,9,1,0,0,0,0,9,9,9,9,9,9999,0,3,0,0,1,0
3647,14168,4,9,0,9,9,9,9,9,1,1,1,0,0,0,0,0,0,17,9,0,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,3,0
3648,17194,3,7,0,9,9,9,9,9,1,0,0,0,1,0,0,0,0,15,9,0,0,0,0,0,9,9,9,9,9,9999,0,6,0,1,1,1
3649,47088,3,5,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,22,9,9,9,9,9,9,9,9,9,9,9,9999,9,3,0,0,1,0
3650,17535,4,9,0,9,9,9,9,9,0,0,0,0,0,0,0,1,0,10,1,1,1,0,0,0,1,0,0,0,0,240,0,4,1,1,1,1
3651,8544,2,4,0,9,9,9,9,9,1,1,1,1,0,0,0,0,0,13,9,0,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,1,0
3652,30810,3,7,0,9,9,9,9,9,0,1,0,0,0,0,0,0,0,20,9,0,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,1,0
3653,12099,4,8,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,20,9,1,0,0,0,0,9,9,9,9,9,9999,0,4,0,0,1,0
3654,21963,1,2,0,9,9,9,9,9,1,0,1,0,0,0,0,0,0,25,9,9,9,9,9,9,9,9,9,9,9,9999,9,5,0,0,1,0
3655,18731,2,3,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,18,9,1,0,0,0,0,9,9,9,9,9,9999,0,4,0,0,1,0
3656,17194,3,7,0,9,9,9,9,9,1,1,1,0,0,0,0,0,0,16,9,0,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,1,0
3657,18173,2,3,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,20,9,1,0,0,0,0,9,9,9,9,9,9999,0,3,0,0,1,0
3658,7767,2,4,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,17,9,0,0,0,0,0,9,9,9,9,9,9999,0,4,0,0,1,0
3659,18114,2,3,6,9,9,9,9,9,0,0,1,1,0,0,0,0,0,14,9,0,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,1,0
3660,14474,1,2,0,9,9,9,9,9,1,1,0,1,0,0,0,0,0,25,9,9,9,9,9,9,9,9,9,9,9,9999,9,1,0,0,1,0
3661,13726,3,6,0,9,9,9,9,9,0,0,1,0,0,0,0,0,0,07,9,0,0,0,0,0,9,9,9,9,9,9999,0,6,1,1,1,1
3662,8473,1,1,0,9,9,9,9,9,1,0,1,1,0,0,0,0,0,22,9,9,9,9,9,9,9,9,9,9,9,9999,9,3,0,0,1,0
3663,13358,1,2,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,23,9,9,9,9,9,9,9,9,9,9,9,9999,9,2,0,0,1,0
3664,20946,4,9,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,14,9,0,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,3,0
3665,7295,2,4,0,9,9,9,9,9,0,1,0,0,0,0,0,0,0,24,2,9,9,9,9,9,9,9,9,9,9,9999,9,3,0,0,1,0
3666,16537,2,3,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,24,9,9,9,9,9,9,9,9,9,9,9,9999,9,4,0,0,1,0
3667,21773,3,5,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,21,9,0,0,0,0,0,9,9,9,9,9,9999,0,4,0,0,1,0
3668,13831,4,9,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,13,9,1,0,0,0,0,9,9,9,9,9,9999,0,4,0,1,1,1
3669,24399,3,7,0,9,9,9,9,9,0,0,1,1,0,0,0,0,0,22,9,9,9,9,9,9,9,9,9,9,9,9999,9,1,0,0,1,0
3670,19307,3,7,0,9,9,9,9,9,0,0,0,1,0,0,0,0,0,20,9,0,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,1,0
3671,19071,3,5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,24,9,9,9,9,9,9,9,9,9,9,9,9999,9,2,0,0,1,0
3672,10870,4,8,0,9,9,9,9,9,0,0,1,0,0,0,0,0,0,08,9,0,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,1,0
3673,16610,1,2,0,9,9,9,9,9,0,0,1,1,0,0,0,0,0,13,9,0,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,1,0
3674,26964,3,5,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,23,9,9,9,9,9,9,9,9,9,9,9,9999,9,2,0,0,1,0
3675,18293,4,9,0,9,9,9,9,9,1,0,0,0,0,1,0,0,0,09,9,0,0,0,0,0,9,9,9,9,9,9999,0,4,1,1,1,1
3676,13714,3,6,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,17,9,0,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,1,0
3677,19637,4,9,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,05,9,0,0,0,0,0,9,9,9,9,9,9999,0,1,1,1,1,1
3678,23007,1,2,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,24,9,9,9,9,9,9,9,9,9,9,9,9999,9,2,0,0,1,0
3679,14481,3,6,0,9,9,9,9,9,0,0,1,1,0,0,0,0,0,05,9,1,1,0,0,0,1,0,0,1,0,190,0,1,0,1,1,1
3680,8726,1,1,0,9,9,9,9,9,0,0,0,0,1,1,0,0,0,09,9,1,1,0,0,0,1,0,0,0,0,9996,0,3,0,1,1,1
3681,21066,3,5,0,9,9,9,9,9,0,0,1,1,0,0,0,0,0,19,9,1,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,1,0
3682,26332,3,5,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,24,9,9,9,9,9,9,9,9,9,9,9,9999,9,3,0,0,1,0
3683,9574,2,4,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,19,9,1,0,0,0,0,9,9,9,9,9,9999,0,3,0,0,2,0
3684,9679,4,8,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,23,9,9,9,9,9,9,9,9,9,9,9,9999,9,5,0,0,1,0
3685,15179,4,9,0,9,9,9,9,9,1,0,1,0,0,0,0,0,0,22,9,9,9,9,9,9,9,9,9,9,9,9999,9,4,0,0,1,0
3686,35877,3,5,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,16,7,1,0,0,0,0,9,9,9,9,9,9999,0,3,0,0,1,0
3687,34238,3,5,0,9,9,9,9,9,0,1,1,0,0,0,0,0,0,05,9,1,0,0,0,0,9,9,9,9,9,9999,0,1,1,1,1,1
3688,7484,2,4,0,9,9,9,9,9,0,0,0,0,1,0,0,1,0,03,9,1,1,0,0,0,0,1,0,0,0,151,0,1,1,1,1,1
3689,16946,1,1,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,18,9,1,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,1,0
3690,21195,2,3,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,24,9,9,9,9,9,9,9,9,9,9,9,9999,9,3,0,0,1,0
3691,19513,4,9,0,9,9,9,9,9,1,1,0,0,0,0,0,0,0,24,9,9,9,9,9,9,9,9,9,9,9,9999,9,3,0,0,1,0
3692,17535,4,9,0,9,9,9,9,9,1,1,0,0,0,0,0,0,0,16,9,1,0,0,0,0,9,9,9,9,9,9999,0,3,0,0,1,0
3693,14561,2,4,0,9,9,9,9,9,0,0,1,1,0,0,0,0,0,09,9,1,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,1,1
3694,14635,4,9,0,9,9,9,9,9,1,0,0,0,1,0,0,1,0,12,9,0,0,0,0,0,9,9,9,9,9,9999,0,5,1,1,1,1
3695,26452,3,7,0,9,9,9,9,9,0,0,1,1,0,0,0,0,0,20,9,1,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,1,0
3696,22470,3,5,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,16,6,0,0,0,0,0,9,9,9,9,9,9999,0,3,0,0,1,0
3697,40963,3,5,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,16,7,1,0,0,0,0,9,9,9,9,9,9999,0,3,0,0,1,0
3698,22470,3,5,0,9,9,9,9,9,1,1,0,0,0,0,0,0,0,25,9,9,9,9,9,9,9,9,9,9,9,9999,9,2,0,0,1,0
3699,22691,2,3,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,10,9,1,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,3,0
3700,11459,3,6,0,9,9,9,9,9,0,0,0,0,1,0,0,1,0,08,9,1,0,0,0,0,9,9,9,9,9,9999,0,2,0,1,1,1
3701,16533,3,7,0,9,9,9,9,9,0,0,0,0,1,1,0,0,0,01,9,0,1,1,1,0,0,0,0,1,0,204,0,2,1,1,1,1
3702,17920,2,3,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,22,9,9,9,9,9,9,9,9,9,9,9,9999,9,2,0,0,1,0
3703,10772,1,1,0,9,9,9,9,9,1,0,1,0,0,0,0,0,0,24,9,9,9,9,9,9,9,9,9,9,9,9999,9,3,0,0,1,0
3704,8729,4,8,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,19,9,1,0,0,0,0,9,9,9,9,9,9999,0,6,0,0,1,0
3705,8473,1,1,0,9,9,9,9,9,0,0,1,0,0,0,0,0,0,09,9,1,0,0,0,0,9,9,9,9,9,9999,0,2,0,1,1,1
3706,15710,4,9,0,9,9,9,9,9,0,0,1,0,0,0,0,0,0,14,9,1,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,1,0
3707,6822,2,4,0,9,9,9,9,9,1,1,0,0,0,0,0,0,0,16,9,1,0,0,0,0,9,9,9,9,9,9999,0,5,0,0,1,1
3708,30970,2,3,0,9,9,9,9,9,0,0,1,0,0,0,1,0,0,05,9,1,1,0,0,0,0,1,0,0,0,204,1,2,1,1,1,1
3709,16114,2,4,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,22,9,9,9,9,9,9,9,9,9,9,9,9999,9,2,0,0,1,0
